20	54.65	45.77	3.23	100	0.5	1	1	0	1	1.22	1.35	0.39	0.95	1.22	0.39	2.03	2.03	0.33	2.03	1.49	0.3	1.08	1.22	0.39	2.03	1.62	0.36	1.62	1.62	0.3	0.68	1.35	0.24	1.62	0.95	0.39	1.49	0.95	0.21	0.95	0.95	0.21	1.35	0.68	0.3	1.76	1.35	0.39	1.49	0.68	0.27
21	47.74	39.28	11.46	100	0.5	0	0	1	1	5.52	4.01	1.34	7.52	6.52	1	2.51	5.01	1	7.52	5.52	1.11	5.01	4.01	1.45	6.52	6.02	1.11	7.52	4.01	1	3.51	5.01	1.11	4.01	6.02	1.11	6.02	5.01	1.11	5.01	3.51	1	5.01	7.52	0.89	5.52	6.02	0.78	7.52	2.51	1.67
22	47.33	41.04	28.74	100	0.5	1	1	1	2	6.56	6.56	1.23	3.53	6.06	1.23	6.56	3.53	1.46	6.06	5.55	1.23	6.06	6.06	1.01	6.06	4.54	1.23	5.55	4.04	1.46	5.55	6.06	0.56	5.55	7.57	1.01	7.57	6.56	1.68	2.52	4.54	1.46	6.56	5.55	1.01	5.05	4.04	0.9	5.55	6.56	1.35
23	55.68	44.51	20.15	100	0.5	1	1	0	1	1.93	1.54	0.56	1.93	2.12	0.39	1.93	2.31	0.21	1.35	2.12	0.3	2.51	2.12	0.3	1.93	2.89	0.47	1.54	2.12	0.56	1.93	0.96	0.3	2.89	2.31	0.3	2.12	0.96	0.43	1.35	2.31	0.3	1.74	1.93	0.43	2.89	2.12	0.34	1.93	1.74	0.21
24	46.69	38.5	56.09	100	0.5	0	0	1	2	3.01	3.34	0.82	3.01	5.01	0.37	3.34	4.35	0.97	4.01	1.67	0.67	3.01	4.01	1.11	4.01	3.68	0.82	3.34	3.68	0.52	3.34	5.01	0.97	3.34	2.67	0.59	3.34	2.34	0.59	4.01	3.34	0.97	3.34	1.67	0.74	4.01	2.34	0.37	5.01	2.34	0.59
25	60.33	47.89	37.46	100	0.5	1	1	0	1	2.83	2.83	0.63	1.98	2.83	0.63	1.98	3.68	0.57	1.41	3.68	0.63	2.55	1.98	0.82	1.41	2.26	0.82	2.26	1.98	0.5	3.11	3.68	0.44	2.83	3.39	0.94	2.83	1.98	0.63	1.98	2.83	0.94	1.98	2.55	0.63	1.98	1.41	0.69	1.41	2.26	0.44
26	52.9	36.3	7.85	100	0.5	1	1	0	1	0.64	0.9	0.37	1.29	1.03	0.26	1.03	1.54	0.23	1.29	1.16	0.23	0.64	1.41	0.43	1.16	1.67	0.2	1.93	1.41	0.43	1.54	1.29	0.31	1.03	0.64	0.43	1.03	1.29	0.34	1.41	1.03	0.34	1.29	1.54	0.43	1.29	1.67	0.29	1.41	1.67	0.34
27	47.91	41.81	53.04	100	0.5	0	0	1	3	6.17	4.11	0.8	2.57	4.11	1.14	5.14	4.63	1.26	5.14	5.14	1.03	7.71	5.66	1.14	7.71	4.63	0.8	4.63	2.57	1.26	6.69	5.66	1.71	3.6	6.17	0.91	3.6	5.14	1.37	6.17	7.71	1.14	6.17	7.71	1.71	3.6	7.71	0.57	6.69	2.57	1.03
28	48.92	43.15	56.13	100	0.5	1	1	1	1	2.84	4.1	1.05	1.58	2.52	0.7	3.47	1.58	0.7	4.1	3.15	0.49	3.15	2.52	0.7	3.47	4.73	0.84	2.21	3.15	0.7	4.73	4.73	0.84	3.15	4.1	0.35	3.78	3.15	0.77	3.15	3.15	0.7	3.78	3.15	0.77	2.84	3.78	0.49	3.15	2.84	0.49
29	49	41.34	10.43	100	0.5	1	1	1	1	6.36	3.39	0.66	2.12	3.39	0.47	3.39	4.24	0.85	5.52	2.12	1.23	4.24	3.82	1.41	4.24	4.67	1.13	6.36	4.24	0.94	3.39	4.24	0.85	2.12	3.82	0.66	6.36	3.39	0.66	2.12	4.24	0.94	5.52	4.24	0.66	2.12	4.24	1.41	3.39	2.12	0.85
30	51.52	43.01	54.41	100	0.5	1	1	0	1	1.33	1.33	0.36	1.48	1.04	0.49	1.04	1.92	0.43	1.92	1.18	0.26	1.48	1.48	0.23	1.77	1.48	0.16	1.63	1.63	0.33	1.33	0.74	0.33	0.74	2.22	0.33	1.04	1.63	0.3	1.18	2.22	0.26	1.48	1.48	0.23	1.48	1.48	0.49	2.22	2.22	0.23
31	55.79	22.05	19.58	100	0.5	0	0	1	1	2.16	0.9	0.6	1.8	1.26	0.44	0.9	1.44	0.4	1.62	2.34	0.4	2.34	1.26	0.36	2.16	1.8	0.4	1.44	1.26	0.52	1.44	1.98	0.2	1.98	2.7	0.48	2.16	1.26	0.32	2.7	2.16	0.2	2.7	2.7	0.52	1.26	1.44	0.48	1.8	2.16	0.44
32	48.3	40.45	60.89	100	0.5	0	0	1	1	6.44	2.48	0.77	6.44	3.96	1.32	5.45	6.44	1.21	4.95	3.96	1.1	4.95	3.47	0.77	4.95	3.96	1.43	4.46	3.96	1.1	2.48	5.94	0.77	6.44	6.44	0.55	5.94	4.95	1.1	3.47	4.95	0.55	4.95	5.45	0.88	3.96	3.47	1.1	7.43	5.45	0.99
33	36.7	35.17	41.23	100	0.5	0	0	1	1	2.83	5.09	0.88	8.49	6.79	0.63	5.66	5.66	0.63	5.09	3.96	1.26	7.35	6.79	0.63	8.49	5.09	1.01	3.96	3.96	1.89	5.66	4.53	0.63	8.49	4.53	1.26	2.83	5.09	1.89	5.09	6.22	1.26	6.22	6.79	1.51	4.53	5.66	1.13	7.35	5.66	1.89
34	38.61	35.52	2.46	100	0.5	1	1	0	1	0.96	2.51	0.3	0.96	2.51	0.34	1.54	1.74	0.39	1.54	1.35	0.34	1.93	2.12	0.34	1.93	2.89	0.21	0.96	2.89	0.43	2.51	1.93	0.39	1.93	1.93	0.56	1.35	2.89	0.43	2.89	0.96	0.3	1.35	2.51	0.64	1.35	2.89	0.47	1.74	1.54	0.43
35	47.76	42.01	33.3	100	0.5	0	0	1	5	3.92	4.36	0.77	5.23	2.18	0.68	2.18	4.36	0.87	4.36	5.23	0.87	2.18	4.79	0.68	4.79	2.18	0.68	4.36	5.67	0.68	4.36	3.49	0.68	3.49	2.18	0.87	4.36	3.49	1.16	5.67	6.54	0.48	5.23	4.36	0.97	5.23	4.36	1.26	6.54	3.49	0.87
36	56.45	43	5.39	100	0.5	1	1	0	1	2.08	2.08	0.19	2.6	1.22	0.19	2.6	1.74	0.46	1.91	1.91	0.46	1.91	1.74	0.27	1.39	1.22	0.19	2.6	1.39	0.39	1.74	1.74	0.46	1.22	0.87	0.46	0.87	1.39	0.31	2.6	1.22	0.5	1.74	1.39	0.39	2.08	0.87	0.39	1.74	1.39	0.27
37	47.34	43.41	44.49	100	0.5	1	1	0	1	2.06	4.11	0.82	4.53	4.11	1.01	2.06	4.11	1.1	3.7	2.06	0.91	2.06	5.35	1.1	5.35	2.06	0.46	4.94	3.7	0.91	4.11	2.88	1.37	2.88	4.11	0.64	3.7	3.29	0.91	4.11	4.11	1.19	4.11	6.17	1.01	4.94	2.88	1.01	4.11	6.17	0.91
38	50.62	40.96	16.82	100	0.5	0	0	1	2	3.42	5.56	0.95	3.85	4.28	1.05	3.42	5.13	1.24	2.99	5.13	0.67	4.28	4.28	0.95	3.42	2.14	0.95	3.85	3.42	0.95	3.85	6.41	0.95	4.28	3.42	1.14	4.28	2.14	0.95	6.41	4.7	0.76	4.7	6.41	1.05	3.42	2.99	0.76	5.56	4.28	1.43
39	43.3	48.96	21.81	100	0.5	0	0	1	1	4.6	3.76	0.84	3.34	4.6	0.84	3.34	4.18	0.65	4.18	4.18	1.39	5.01	3.76	0.84	3.76	4.6	1.21	4.18	2.93	0.65	4.18	5.43	0.65	2.09	2.93	0.93	3.76	4.6	0.46	6.27	3.34	0.93	2.09	3.34	1.39	6.27	4.6	0.93	4.18	6.27	0.93
40	58.75	52.38	3.38	100	0.5	1	1	0	2	3.6	3.15	1.3	4.05	4.95	1	4.5	4.95	1.2	4.5	6.75	1.1	4.95	4.5	0.9	2.25	3.6	1.5	3.6	4.05	1.2	4.95	6.75	1	4.5	5.4	1.2	2.25	4.05	1	3.6	5.85	1.5	6.75	4.05	1.1	4.05	6.75	0.5	4.5	4.95	0.9
41	45.06	46.85	21.17	100	0.5	0	0	1	1	1.33	2.22	0.33	1.63	1.92	0.26	1.63	0.74	0.43	1.33	0.74	0.39	1.92	1.33	0.43	1.92	0.74	0.23	1.18	1.92	0.49	2.22	1.92	0.43	1.77	0.74	0.3	1.48	1.04	0.26	1.48	0.74	0.33	1.63	1.48	0.33	1.77	1.18	0.33	1.18	1.77	0.26
42	47.22	39.04	2.59	100	0.5	1	1	0	2	2.07	6.22	1.01	4.56	6.22	1.01	2.9	2.9	1.01	6.22	5.39	0.65	3.32	4.56	0.83	5.39	6.22	0.65	6.22	4.56	0.74	4.56	4.15	0.74	5.39	3.73	1.01	5.39	2.07	1.01	6.22	2.9	0.92	4.15	2.07	0.92	4.15	4.15	0.65	3.32	2.07	0.65
43	47.15	41.19	27.81	100	0.5	1	1	0	1	0.74	1.92	0.23	1.77	1.18	0.43	1.92	1.04	0.36	1.63	0.74	0.33	1.18	1.48	0.3	1.04	1.92	0.43	1.77	0.74	0.33	1.33	1.92	0.36	1.33	2.22	0.16	1.04	1.63	0.23	1.63	1.92	0.23	1.18	1.77	0.33	0.74	1.48	0.26	1.18	1.48	0.39
44	53.87	31.45	32.13	100	0.5	1	1	0	1	1.16	0.64	0.31	1.54	1.29	0.29	1.67	1.16	0.31	1.16	1.03	0.29	1.03	1.29	0.29	1.54	1.54	0.29	0.64	1.41	0.23	1.41	1.41	0.14	1.29	0.64	0.31	1.41	1.16	0.14	1.67	1.93	0.14	1.93	1.16	0.2	1.29	1.29	0.34	1.29	0.9	0.37
45	45.06	46.85	63.88	100	0.5	1	1	0	1	4.63	6.94	1.34	6.94	5.55	0.72	6.94	2.31	1.34	6.02	4.63	0.82	3.7	3.7	1.03	4.63	4.17	0.72	4.63	2.31	1.34	5.09	4.17	0.51	6.94	5.09	1.54	5.55	4.63	1.13	4.63	2.31	0.82	3.7	2.31	1.03	4.63	4.63	1.03	6.94	4.63	0.93
46	54.05	38.85	4.15	100	0.5	1	1	0	1	2.57	1.8	0.57	2.31	2.57	0.57	3.09	2.57	0.46	3.86	2.57	0.4	3.86	2.57	0.63	1.8	3.34	0.51	2.83	3.34	0.46	3.86	2.57	0.57	1.29	3.86	0.29	2.31	2.57	0.4	2.57	2.31	0.57	3.09	2.83	0.51	2.57	3.34	0.69	2.06	3.09	0.4
47	43.67	40.09	42.04	100	0.5	1	1	0	1	2.93	3.34	0.74	5.01	4.18	0.65	6.27	2.93	0.93	6.27	4.6	1.21	3.76	3.34	1.02	4.6	5.43	1.11	2.93	6.27	1.39	4.6	4.6	0.74	5.43	4.18	1.02	6.27	4.6	1.11	2.09	5.01	1.21	2.09	2.09	0.74	2.93	3.34	1.02	3.76	2.93	1.11
48	51.84	43.02	18.58	100	0.5	1	1	0	1	1.62	1.49	0.24	1.35	1.49	0.15	1.49	1.35	0.21	1.22	1.76	0.27	0.95	1.62	0.36	0.95	1.22	0.45	1.62	1.22	0.33	0.95	1.49	0.24	1.76	1.35	0.39	0.95	1.62	0.45	1.35	1.08	0.3	1.76	2.03	0.45	1.35	1.22	0.36	0.95	0.68	0.39
49	53.52	40.01	43.35	100	0.5	1	1	0	1	6.18	5.71	1.06	3.33	2.38	1.27	3.33	4.76	0.95	3.33	5.23	0.95	4.76	5.71	1.37	7.14	4.28	1.16	5.71	2.38	0.85	5.23	2.38	1.27	3.81	3.33	0.95	7.14	5.71	0.95	6.18	4.28	1.16	6.18	3.33	0.53	7.14	6.18	0.53	5.23	5.71	0.95
50	53.36	43.88	57.57	100	0.5	1	1	0	1	2.62	3.28	0.49	2.19	1.09	0.34	2.4	1.97	0.49	2.19	2.62	0.58	1.53	3.28	0.63	1.53	2.62	0.63	2.19	1.53	0.34	1.09	2.4	0.49	1.97	2.84	0.73	2.62	2.84	0.49	1.97	3.28	0.24	2.4	2.19	0.49	1.97	2.19	0.49	1.09	2.19	0.34
51	50.31	42.04	60.95	100	0.5	1	1	0	1	2.44	2.93	0.43	1.22	1.22	0.27	2.69	2.44	0.38	2.93	2.2	0.71	1.22	2.69	0.54	2.93	2.2	0.54	3.66	2.2	0.71	3.18	1.22	0.54	1.22	1.95	0.65	1.71	3.66	0.49	1.22	2.44	0.38	1.71	3.18	0.54	2.44	2.2	0.43	2.93	2.69	0.71
52	47.83	41.44	51.22	100	0.5	1	1	0	1	3.28	3.61	0.66	3.93	1.64	0.73	3.93	2.95	0.66	3.28	4.26	0.73	3.28	3.61	0.58	2.3	3.93	0.66	3.93	4.26	0.51	1.64	3.61	0.95	3.61	2.95	0.58	3.93	2.95	0.51	3.28	3.93	0.73	2.95	3.61	0.36	2.95	1.64	0.36	4.92	1.64	0.73
53	55.61	45.09	19.69	100	0.5	1	1	1	1	3.57	3.09	0.58	1.19	2.14	0.42	1.67	2.62	0.37	2.85	2.38	0.48	1.67	2.62	0.69	2.14	3.09	0.63	2.85	2.38	0.79	2.38	2.85	0.53	2.14	1.19	0.42	3.57	2.14	0.48	2.14	1.67	0.48	3.57	2.62	0.69	3.09	1.19	0.58	1.19	1.19	0.69
54	49.39	40.7	51.06	100	0.5	1	1	0	1	3.41	2.66	1.01	4.93	5.69	1.26	4.17	4.93	1.01	4.55	4.55	0.42	2.66	1.9	1.01	3.41	2.66	0.93	4.17	1.9	1.01	1.9	3.79	0.84	3.79	3.03	1.1	4.93	3.79	1.01	3.79	3.79	0.84	4.93	3.03	1.1	3.41	3.03	0.84	3.79	2.66	0.84
55	58.01	45.95	4.01	100	0.5	1	1	0	1	3.11	2.26	0.63	3.68	1.98	0.82	2.83	2.83	0.69	2.83	4.24	0.63	1.41	4.24	0.82	3.11	1.41	0.82	2.26	2.83	0.82	3.68	2.83	0.63	1.41	2.55	0.69	3.11	2.55	0.31	1.41	4.24	0.69	3.11	3.11	0.44	4.24	2.83	0.63	2.83	3.39	0.5
56	37.18	37.96	29.67	100	0.5	0	0	1	1	2.55	2.26	0.94	3.68	1.41	0.75	3.68	2.26	0.57	3.11	4.24	0.75	2.83	3.11	0.44	3.68	1.41	0.69	2.26	2.83	0.94	1.98	3.11	0.94	2.83	3.68	0.57	3.68	2.55	0.63	3.68	2.55	0.63	2.55	1.41	0.31	1.98	1.98	0.82	2.55	1.41	0.5
57	35.36	34.6	48.02	100	0.5	0	0	1	1	3.45	5.6	0.96	4.74	2.15	0.48	6.46	4.31	0.48	5.17	3.02	0.86	2.15	4.74	0.77	6.46	4.31	1.15	4.74	4.31	0.67	4.31	3.45	1.24	2.15	3.02	0.86	4.31	4.31	0.96	3.02	3.88	1.05	3.88	4.74	1.24	3.45	4.31	0.96	5.6	3.45	1.05
58	51.12	43.51	45.16	100	0.5	1	1	1	1	2.2	2.44	0.71	3.18	3.66	0.27	1.95	1.95	0.43	1.95	3.18	0.6	1.95	1.95	0.43	2.44	2.44	0.54	2.2	1.22	0.54	3.66	2.44	0.71	2.93	2.44	0.71	1.95	1.22	0.71	1.71	2.69	0.65	2.69	2.69	0.49	2.2	1.22	0.27	2.44	1.71	0.43
59	47.91	41.81	26.07	100	0.5	0	0	1	6	6.76	6.76	1.15	4.16	6.24	1.04	6.24	5.72	1.5	3.64	5.2	1.04	4.68	6.24	1.15	5.2	4.16	1.73	4.68	2.6	1.73	3.64	5.2	1.39	3.64	6.76	1.15	5.72	6.24	1.27	3.64	2.6	1.39	4.68	4.68	1.73	3.64	4.16	1.73	6.24	5.2	1.15
60	43.35	43.29	56.14	100	0.5	0	0	1	3	2.55	3.68	0.69	4.24	3.68	0.75	2.26	2.26	0.63	3.11	2.83	0.63	1.41	2.83	0.63	1.41	3.68	0.82	2.83	3.68	0.63	2.26	4.24	0.5	2.83	3.39	0.57	1.41	3.11	0.63	3.11	2.83	0.5	3.11	2.26	0.57	2.83	2.83	0.75	2.55	2.83	0.69
61	52.37	39.8	23.84	100	0.5	1	1	0	1	1.06	2.55	0.57	3.18	1.91	0.71	3.18	3.18	0.38	2.33	2.12	0.24	3.18	2.55	0.47	1.7	2.76	0.42	3.18	1.7	0.24	1.91	3.18	0.42	1.91	3.18	0.42	2.12	1.06	0.38	2.12	1.7	0.71	2.55	1.91	0.33	1.7	2.55	0.24	1.06	2.33	0.38
62	47.77	41.92	7.5	100	0.5	1	1	0	1	2.83	3.11	0.75	2.55	2.55	0.69	3.11	2.26	0.63	3.11	2.26	0.63	3.68	3.11	0.63	2.83	4.24	0.82	3.11	3.11	0.82	1.98	2.26	0.75	2.55	2.55	0.57	2.83	1.98	0.63	2.83	2.83	0.94	4.24	1.41	0.94	2.83	2.55	0.44	4.24	2.83	0.75
63	37.64	49.19	31.97	100	0.5	1	1	0	1	3.47	4.73	0.84	1.58	1.58	0.63	3.15	1.58	1.05	3.15	2.52	0.7	2.21	3.15	0.7	4.73	2.21	0.91	3.78	4.1	0.91	2.21	4.73	0.7	4.1	3.15	0.49	2.21	3.15	0.49	1.58	3.78	0.35	4.73	2.21	0.56	2.84	4.1	0.63	3.15	3.47	0.56
64	59.13	38.29	8.85	100	0.5	1	1	1	1	3.24	2.16	0.66	2.43	4.05	0.72	4.05	2.7	0.42	2.97	1.89	0.6	2.97	4.05	0.6	4.05	1.89	0.66	1.35	1.35	0.54	1.35	2.7	0.78	1.89	1.89	0.54	3.24	2.97	0.72	2.7	2.97	0.3	2.16	2.43	0.6	1.35	4.05	0.6	2.16	2.43	0.42
65	49.21	41.1	46.53	100	0.5	1	1	0	1	4.68	3.96	0.72	5.4	2.88	0.64	3.24	3.6	0.8	3.24	4.32	1.2	5.4	3.6	0.72	3.6	2.88	0.8	2.88	3.6	0.8	4.68	4.68	0.8	3.96	4.32	1.04	4.68	3.6	0.72	4.68	3.6	0.4	3.6	3.24	0.4	3.96	5.4	0.4	3.6	4.68	0.8
66	56.85	35.61	59.91	100	0.5	1	1	0	1	2.8	0.93	0.37	2.24	1.86	0.33	2.24	1.68	0.5	2.42	2.42	0.41	2.42	0.93	0.37	1.86	1.68	0.62	0.93	1.68	0.29	1.49	1.31	0.54	2.42	2.42	0.46	2.42	2.24	0.62	1.49	2.24	0.33	1.68	2.8	0.29	2.8	2.8	0.62	1.86	2.42	0.21
67	42.86	27.62	16.83	100	0.5	1	1	0	1	1.86	2.05	0.46	1.49	2.42	0.62	1.86	2.8	0.62	2.24	1.86	0.41	2.42	2.8	0.41	2.24	2.05	0.21	1.68	1.49	0.41	1.31	2.8	0.62	1.86	1.68	0.54	2.8	0.93	0.46	1.86	1.68	0.33	2.05	0.93	0.33	1.31	1.49	0.41	0.93	0.93	0.41
68	54.16	45.6	25.31	100	0.5	0	0	1	1	1.44	1.62	0.28	1.44	1.8	0.2	2.34	1.8	0.48	0.9	2.7	0.4	1.98	1.44	0.48	1.8	2.16	0.48	2.7	2.7	0.2	1.98	2.7	0.36	1.8	1.8	0.44	1.62	2.34	0.32	2.16	1.26	0.36	2.7	2.34	0.2	0.9	1.98	0.2	2.16	1.98	0.4
69	52.9	36.3	28.05	100	0.5	0	0	1	1	5.09	2.12	0.66	5.09	4.24	0.94	4.24	2.97	0.66	2.97	2.12	1.13	5.09	5.52	1.41	4.24	5.52	0.85	5.09	2.12	1.13	5.09	5.09	1.13	3.39	4.24	1.13	2.97	4.24	0.47	5.52	6.36	1.13	3.82	2.12	1.41	6.36	4.24	1.13	2.12	2.97	1.41
70	47.1	40.21	20.73	100	0.5	0	0	1	1	3.38	3.38	0.65	1.8	2.7	0.65	2.7	2.03	0.45	2.25	2.03	0.65	1.58	2.03	0.65	2.7	2.93	0.5	2.93	2.25	0.6	2.7	2.93	0.5	3.38	2.93	0.5	2.25	2.7	0.25	2.7	1.13	0.4	2.25	2.25	0.35	2.03	2.25	0.35	2.25	1.13	0.65
71	53.11	39.6	43.47	100	0.5	1	1	0	1	1.61	2.41	0.36	1.61	2.09	0.32	1.45	1.61	0.39	1.61	1.29	0.39	2.09	1.93	0.36	1.45	0.8	0.18	2.41	1.61	0.18	1.61	1.45	0.32	2.41	1.13	0.36	1.77	1.29	0.36	1.93	2.09	0.18	1.61	2.41	0.36	0.8	1.13	0.36	1.77	1.29	0.36
