39	43.3	48.96	60.9	100	0.5	0	0	1	1	4.18	4.6	1.11	4.18	4.18	0.93	3.76	5.01	1.02	4.18	5.43	0.65	2.93	4.6	0.74	4.18	3.76	0.84	5.43	4.18	0.46	4.6	6.27	0.84	4.18	3.76	1.39	3.34	5.01	0.46	2.93	2.93	1.21	4.6	3.34	0.74	2.93	2.93	0.84	4.6	4.18	1.11
40	58.75	52.38	21.55	100	0.5	1	1	0	2	3.15	4.5	1.5	4.95	5.85	0.9	4.5	5.85	1.2	3.15	4.05	1	5.4	2.25	1	4.5	3.15	1.3	3.6	5.85	1.1	4.5	3.6	0.5	6.75	5.85	0.5	4.5	4.95	0.5	4.05	4.95	1.1	5.85	4.5	1	4.05	4.95	1	3.15	4.05	0.9
41	45.06	46.85	11.76	100	0.5	0	0	1	1	0.74	1.92	0.43	1.18	1.63	0.36	0.74	1.18	0.36	1.33	1.48	0.33	1.18	1.48	0.33	2.22	1.77	0.49	2.22	1.48	0.26	1.63	1.33	0.33	1.63	1.77	0.33	1.48	1.48	0.36	0.74	1.04	0.43	1.77	2.22	0.33	1.18	1.92	0.49	1.18	1.77	0.3
42	47.22	39.04	46.21	100	0.5	1	1	0	2	4.56	4.15	1.01	6.22	3.73	0.92	4.15	2.07	0.74	3.73	4.15	0.46	3.73	3.32	1.38	3.73	4.15	0.74	2.07	3.32	0.92	3.32	4.15	0.92	5.39	4.15	0.92	4.15	6.22	0.92	4.15	2.9	1.11	3.73	2.07	0.46	3.32	6.22	0.83	6.22	4.98	1.2
43	47.15	41.19	24.97	100	0.5	1	1	0	1	0.74	1.92	0.33	1.63	1.48	0.49	1.18	1.33	0.26	0.74	1.77	0.49	1.48	1.77	0.16	1.63	1.63	0.33	1.04	0.74	0.33	1.92	1.77	0.23	2.22	0.74	0.23	1.48	1.48	0.3	1.77	1.92	0.49	1.92	1.63	0.3	1.48	1.48	0.23	1.77	1.48	0.36
44	53.87	31.45	29.78	100	0.5	1	1	0	1	1.93	1.41	0.29	1.93	1.54	0.23	1.29	1.29	0.34	1.67	1.03	0.37	1.93	0.9	0.14	1.16	1.54	0.31	0.64	0.64	0.23	1.29	1.41	0.31	0.64	0.64	0.23	0.64	1.16	0.34	1.29	1.67	0.34	0.64	0.9	0.29	1.16	1.16	0.43	1.03	1.67	0.26
45	45.06	46.85	34.18	100	0.5	1	1	0	1	6.94	4.63	1.23	6.02	4.17	0.93	4.17	5.09	1.54	5.55	2.31	1.13	4.63	4.63	1.34	6.94	5.55	1.54	3.24	5.09	1.34	2.31	5.09	1.03	6.02	5.09	1.54	4.17	5.09	0.82	6.02	6.02	1.54	4.17	2.31	0.93	6.94	4.63	0.51	2.31	4.63	0.82
46	54.05	38.85	25.47	100	0.5	1	1	0	1	2.83	2.83	0.63	3.86	2.57	0.69	3.34	2.31	0.4	1.8	2.57	0.4	2.57	2.57	0.4	1.29	2.06	0.57	2.57	2.83	0.51	3.86	2.57	0.57	3.34	2.83	0.86	1.29	3.86	0.69	2.06	2.31	0.4	1.29	2.31	0.29	2.57	2.57	0.51	2.83	3.86	0.29
47	43.67	40.09	34.4	100	0.5	1	1	0	1	3.76	6.27	0.93	4.18	4.18	1.11	4.18	6.27	0.84	5.01	3.76	1.02	4.18	3.34	0.93	4.18	5.43	0.74	2.09	3.76	0.65	4.18	2.09	1.21	2.93	4.6	0.93	4.18	5.43	0.84	3.34	6.27	1.39	4.18	5.43	0.46	3.34	6.27	0.93	3.76	2.93	0.93
48	51.84	43.02	57.33	100	0.5	1	1	0	1	1.08	1.35	0.33	0.95	1.22	0.24	0.95	1.22	0.36	1.35	1.22	0.27	0.95	0.68	0.27	1.35	1.76	0.3	0.95	1.08	0.15	0.68	0.68	0.3	1.35	1.08	0.21	1.49	1.22	0.3	2.03	0.68	0.21	2.03	1.35	0.3	0.68	1.35	0.27	2.03	1.35	0.21
49	53.52	40.01	41.77	100	0.5	1	1	0	1	4.76	7.14	0.74	5.23	4.76	1.37	2.38	3.81	1.16	5.23	3.81	1.16	4.76	4.76	1.59	4.28	6.18	0.74	7.14	7.14	1.27	5.71	2.38	1.27	7.14	5.23	0.85	5.23	2.38	0.53	5.71	4.28	1.06	5.71	7.14	0.53	4.76	4.76	0.74	4.76	4.28	0.85
50	53.36	43.88	20.18	100	0.5	1	1	0	1	2.62	2.84	0.39	2.19	2.62	0.58	2.19	1.09	0.24	2.4	2.19	0.24	1.09	2.84	0.53	2.19	2.84	0.34	2.84	2.84	0.44	2.19	1.97	0.39	1.75	2.4	0.73	2.4	2.19	0.24	1.09	3.28	0.49	1.09	1.53	0.63	2.84	2.19	0.63	2.4	2.4	0.53
51	50.31	42.04	36.97	100	0.5	1	1	0	1	2.44	2.69	0.54	2.69	1.95	0.81	1.95	3.18	0.54	2.69	3.66	0.43	2.44	1.71	0.6	2.44	2.69	0.54	2.93	2.93	0.43	2.44	1.95	0.27	3.18	2.2	0.65	1.22	1.71	0.43	1.71	2.93	0.54	1.71	2.69	0.54	2.69	2.44	0.54	1.71	2.2	0.38
52	47.83	41.44	4.96	100	0.5	1	1	0	1	1.64	2.95	0.36	2.3	3.28	0.95	2.95	3.28	0.8	4.26	3.28	0.66	3.28	4.92	0.66	3.93	3.28	0.73	3.28	3.61	0.58	2.62	4.26	0.8	2.3	3.61	0.58	4.26	2.3	1.09	3.28	4.26	0.66	3.61	2.3	1.09	2.3	3.61	0.66	2.62	2.3	0.51
53	55.61	45.09	59.91	100	0.5	1	1	1	1	3.09	2.62	0.53	1.19	3.57	0.48	1.9	1.9	0.42	3.57	1.19	0.53	2.62	3.57	0.53	2.62	3.09	0.79	3.57	3.57	0.37	1.9	2.38	0.53	1.9	1.19	0.69	3.57	2.62	0.79	2.38	2.62	0.48	3.09	2.14	0.53	3.57	2.38	0.53	3.57	2.62	0.58
54	49.39	40.7	53.11	100	0.5	1	1	0	1	2.66	4.17	0.84	3.41	5.69	1.01	3.41	4.93	0.84	1.9	1.9	0.84	3.79	4.55	1.1	3.79	4.17	0.84	3.79	3.79	0.93	2.66	3.41	0.76	4.93	4.93	0.42	3.79	5.69	1.1	3.79	4.55	1.26	1.9	3.03	0.93	1.9	3.79	0.42	3.41	3.79	0.42
55	58.01	45.95	27.8	100	0.5	1	1	0	1	2.83	3.68	0.63	4.24	3.68	0.82	3.39	4.24	0.63	2.55	2.26	0.75	3.68	3.11	0.5	3.68	2.83	0.57	2.55	4.24	0.57	2.83	1.41	0.69	2.55	3.11	0.94	3.68	3.68	0.63	3.68	3.68	0.63	1.98	1.41	0.63	1.41	2.55	0.75	2.83	3.68	0.63
56	37.18	37.96	17.11	100	0.5	0	0	1	1	1.98	1.41	0.82	1.98	1.41	0.31	1.98	2.26	0.63	2.83	2.83	0.5	2.83	4.24	0.75	3.39	3.39	0.57	3.11	1.98	0.57	3.39	2.55	0.94	3.39	3.39	0.57	2.83	2.83	0.31	2.55	2.83	0.63	4.24	2.26	0.82	3.68	3.11	0.5	4.24	3.68	0.63
57	35.36	34.6	33.78	100	0.5	0	0	1	1	3.02	5.17	0.67	4.31	2.15	0.77	4.31	2.15	0.96	4.31	3.02	1.15	3.45	5.17	0.67	3.88	4.74	0.86	3.02	2.15	0.86	3.02	4.74	1.24	5.6	4.74	0.96	2.15	3.88	0.86	5.17	6.46	1.05	5.6	3.45	0.48	5.6	6.46	0.86	3.02	3.02	0.96
58	51.12	43.51	52.39	100	0.5	1	1	1	1	1.22	1.22	0.27	1.95	2.44	0.49	1.95	2.93	0.6	3.66	2.2	0.27	2.93	3.66	0.49	2.44	2.93	0.54	3.66	3.18	0.71	2.69	1.95	0.81	1.71	2.93	0.65	2.44	2.2	0.81	3.18	3.18	0.71	1.22	1.22	0.6	1.71	2.69	0.71	2.44	2.69	0.49
59	47.91	41.81	17.5	100	0.5	0	0	1	6	2.6	4.68	0.58	3.64	7.79	1.15	6.24	3.64	1.15	5.72	5.72	1.15	7.79	5.2	1.39	4.68	6.76	1.15	3.64	6.76	1.04	3.64	3.64	1.27	6.24	5.2	1.04	5.2	2.6	0.81	4.68	5.72	1.15	6.24	5.72	0.81	4.16	4.16	0.81	4.16	4.68	1.15
60	43.35	43.29	64.79	100	0.5	0	0	1	3	2.55	2.83	0.57	1.41	1.98	0.63	2.83	2.83	0.44	2.83	3.39	0.31	3.11	3.39	0.75	2.83	1.41	0.69	1.98	3.11	0.57	1.41	1.98	0.75	3.68	2.26	0.5	1.98	3.11	0.63	2.83	2.55	0.5	2.83	3.11	0.94	1.41	4.24	0.63	2.83	2.83	0.57
61	52.37	39.8	19.4	100	0.5	1	1	0	1	2.12	1.7	0.57	2.55	1.7	0.42	2.76	2.12	0.52	2.12	1.06	0.42	1.7	1.91	0.71	2.12	2.76	0.57	2.33	2.33	0.42	2.76	1.49	0.38	2.76	1.7	0.42	1.06	2.76	0.61	2.55	2.76	0.42	3.18	1.7	0.38	1.06	1.49	0.38	2.76	2.12	0.42
62	47.77	41.92	52.31	100	0.5	1	1	0	1	3.68	3.39	0.94	2.83	4.24	0.44	3.68	2.26	0.31	3.11	3.39	0.75	2.26	3.68	0.75	2.83	3.11	0.63	2.83	3.39	0.82	1.41	2.83	0.82	2.83	1.41	0.82	1.41	3.68	0.82	3.68	3.11	0.63	2.55	2.83	0.63	1.98	3.39	0.31	1.41	3.11	0.5
63	37.64	49.19	52.41	100	0.5	1	1	0	1	2.84	3.15	0.7	3.47	2.52	0.77	2.84	4.73	0.63	2.21	2.21	0.84	2.52	2.21	0.49	3.15	2.84	0.7	3.47	4.73	0.49	4.73	2.52	0.77	4.73	2.21	0.91	3.78	2.52	0.7	3.78	3.15	0.56	3.15	4.1	1.05	2.84	4.1	0.35	3.15	1.58	1.05
64	59.13	38.29	15.18	100	0.5	1	1	1	1	3.24	2.43	0.78	2.7	3.24	0.6	2.43	1.89	0.42	2.97	2.97	0.54	3.24	2.43	0.66	3.24	2.7	0.9	2.7	1.35	0.78	2.7	3.51	0.54	1.35	1.89	0.66	2.16	3.51	0.3	4.05	2.16	0.66	2.97	3.24	0.6	2.16	2.43	0.78	2.97	4.05	0.54
65	49.21	41.1	48	100	0.5	1	1	0	1	2.88	3.96	1.04	3.6	3.6	0.56	2.52	4.68	1.2	2.52	3.24	0.88	3.6	2.52	1.2	3.6	2.52	0.88	4.68	3.24	0.4	3.24	1.8	0.4	3.24	3.96	0.96	3.6	3.6	0.8	2.88	2.52	0.96	3.6	3.6	0.72	2.52	4.68	1.04	1.8	2.52	1.04
66	56.85	35.61	11.83	100	0.5	1	1	0	1	1.49	1.68	0.62	0.93	2.42	0.37	1.31	2.24	0.41	1.86	0.93	0.5	2.24	1.31	0.33	2.8	2.42	0.54	1.49	2.24	0.41	2.42	2.24	0.46	0.93	0.93	0.29	1.31	2.42	0.41	2.05	1.68	0.21	2.42	2.05	0.37	2.8	1.68	0.41	1.31	1.31	0.41
67	42.86	27.62	13.19	100	0.5	1	1	0	1	2.05	1.86	0.33	2.42	2.24	0.37	2.05	1.68	0.5	2.42	0.93	0.37	2.8	1.86	0.41	1.49	2.8	0.29	1.86	2.05	0.54	1.49	1.86	0.41	0.93	2.24	0.33	1.68	1.49	0.37	0.93	1.31	0.46	0.93	2.05	0.41	1.49	1.68	0.41	2.05	1.68	0.21
68	54.16	45.6	63.53	100	0.5	0	0	1	1	1.44	1.98	0.44	1.98	2.7	0.48	2.34	1.44	0.6	1.44	1.26	0.4	1.8	1.44	0.28	1.98	0.9	0.52	0.9	1.62	0.28	1.8	1.98	0.44	2.16	2.7	0.32	1.44	1.26	0.4	2.16	1.8	0.6	1.62	1.26	0.36	1.8	2.16	0.6	1.44	1.98	0.2
69	52.9	36.3	0.72	100	0.5	0	0	1	1	5.09	2.97	1.04	6.36	4.67	1.04	4.67	5.52	0.94	4.24	5.52	1.04	4.24	4.24	1.41	3.82	4.24	0.94	2.97	2.12	1.41	3.39	5.52	1.23	5.52	4.24	0.75	4.67	6.36	0.66	4.24	4.67	1.13	4.24	2.12	0.66	3.39	4.24	0.94	2.12	5.09	1.23
70	47.1	40.21	52.85	100	0.5	0	0	1	1	2.93	2.25	0.5	2.25	2.93	0.75	2.25	3.38	0.45	2.7	1.13	0.5	2.7	2.25	0.55	1.8	2.25	0.35	2.03	1.8	0.4	2.25	2.25	0.25	2.03	2.7	0.6	2.25	2.25	0.6	2.7	2.93	0.35	2.25	2.7	0.55	2.25	3.38	0.65	1.8	2.25	0.35
71	53.11	39.6	10.91	100	0.5	1	1	0	1	0.8	1.93	0.43	1.61	1.93	0.39	2.09	1.29	0.54	1.13	1.13	0.46	1.77	1.29	0.36	1.93	1.29	0.36	1.13	1.93	0.29	1.29	2.41	0.46	1.29	1.93	0.36	1.61	2.09	0.18	2.09	1.45	0.36	1.29	1.13	0.43	1.93	1.45	0.36	1.13	1.61	0.39
